Project_ID,Project_Phase,State,Region,Terrain_Type,Tower_Type,Substation_Type,Transmission_Length_KM,Budget_Crore,Material_Type,Lead_Time_Days,Tax_Percentage,Transportation_Cost,Historical_Consumption,Month,Year,Quantity_Required
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Transformer,43,20.41,17275.38,8.09,7,2025,20
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Conductor,31,13.74,18857.92,411.23,8,2025,445
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Insulator,35,13.17,18570.1,252.72,8,2025,295
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Steel,35,20.05,14446.15,918.66,8,2025,872
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Cement,44,18.7,14094.68,1587.0,8,2025,1716
P343,Planning,Odisha,East,Plain,220kV,GIS,247,513,Transformer,41,15.02,18538.29,8.95,8,2025,9
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Conductor,15,21.01,14722.67,419.68,9,2025,673
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Insulator,32,21.49,14882.0,266.4,9,2025,510
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Steel,23,13.21,16909.71,800.38,9,2025,1443
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Cement,46,16.15,15067.68,1427.93,9,2025,2796
P343,Execution,Odisha,East,Plain,220kV,GIS,247,513,Transformer,42,17.5,13000.68,9.73,9,2025,18
P343,Commissioning,Odisha,East,Plain,220kV,GIS,247,513,Conductor,21,15.37,19543.56,465.09,10,2025,492
P343,Commissioning,Odisha,East,Plain,220kV,GIS,247,513,Insulator,35,13.36,15019.47,285.97,10,2025,365
P343,Commissioning,Odisha,East,Plain,220kV,GIS,247,513,Steel,42,21.79,19590.74,699.13,10,2025,1054
P343,Commissioning,Odisha,East,Plain,220kV,GIS,247,513,Cement,55,13.46,15601.04,1346.89,10,2025,1964
P343,Commissioning,Odisha,East,Plain,220kV,GIS,247,513,Transformer,51,18.5,15010.22,10.7,10,2025,13
P343,Commissioning,Odisha,East,Plain,220kV,GIS,247,513,Conductor,59,19.13,17069.53,320.35,11,2025,563
P343,Commissioning,Odisha,East,Plain,220kV,GIS,247,513,Insulator,50,18.3,17499.55,252.14,11,2025,426
P343,Commissioning,Odisha,East,Plain,220kV,GIS,247,513,Steel,51,17.65,14026.84,642.65,11,2025,1117
P343,Commissioning,Odisha,East,Plain,220kV,GIS,247,513,Cement,24,14.37,18954.18,1484.36,11,2025,1782
P343,Commissioning,Odisha,East,Plain,220kV,GIS,247,513,Transformer,27,18.82,17299.53,10.56,11,2025,11
P343,Commissioning,Odisha,East,Plain,220kV,GIS,247,513,Conductor,50,20.12,14702.86,420.62,12,2025,559
P343,Commissioning,Odisha,East,Plain,220kV,GIS,247,513,Insulator,15,15.76,15501.45,341.87,12,2025,376
P343,Commissioning,Odisha,East,Plain,220kV,GIS,247,513,Steel,24,18.73,15542.67,764.52,12,2025,1065
P343,Commissioning,Odisha,East,Plain,220kV,GIS,247,513,Cement,42,13.47,13423.19,1736.84,12,2025,2143
P343,Commissioning,Odisha,East,Plain,220kV,GIS,247,513,Transformer,37,18.06,14526.35,11.26,12,2025,13
P344,Planning,Gujarat,West,Plain,765kV,AIS,210,682,Conductor,36,21.99,11974.43,424.71,1,2023,864
P344,Planning,Gujarat,West,Plain,765kV,AIS,210,682,Insulator,27,17.65,14734.2,254.39,1,2023,702
P344,Planning,Gujarat,West,Plain,765kV,AIS,210,682,Steel,23,17.2,13056.93,908.63,1,2023,1760
P344,Planning,Gujarat,West,Plain,765kV,AIS,210,682,Cement,26,13.86,13871.83,1545.76,1,2023,3134
P344,Planning,Gujarat,West,Plain,765kV,AIS,210,682,Transformer,24,18.54,12264.4,10.44,1,2023,21
P344,Planning,Gujarat,West,Plain,765kV,AIS,210,682,Conductor,51,21.92,14286.39,336.33,2,2023,1064
P344,Planning,Gujarat,West,Plain,765kV,AIS,210,682,Insulator,39,18.25,15478.32,274.41,2,2023,699
P344,Planning,Gujarat,West,Plain,765kV,AIS,210,682,Steel,25,15.65,12940.03,749.79,2,2023,2011
P344,Planning,Gujarat,West,Plain,765kV,AIS,210,682,Cement,21,15.58,12902.37,1748.86,2,2023,3268
P344,Planning,Gujarat,West,Plain,765kV,AIS,210,682,Transformer,16,20.16,11103.3,9.97,2,2023,20
P344,Planning,Gujarat,West,Plain,765kV,AIS,210,682,Conductor,40,13.07,10543.14,383.47,3,2023,1032
P344,Planning,Gujarat,West,Plain,765kV,AIS,210,682,Insulator,30,20.33,15802.92,359.74,3,2023,685
P344,Planning,Gujarat,West,Plain,765kV,AIS,210,682,Steel,43,17.59,12597.24,761.13,3,2023,2003
P344,Planning,Gujarat,West,Plain,765kV,AIS,210,682,Cement,36,12.37,12362.69,1743.9,3,2023,3642
P344,Planning,Gujarat,West,Plain,765kV,AIS,210,682,Transformer,51,17.83,16504.1,11.46,3,2023,26
P344,Planning,Gujarat,West,Plain,765kV,AIS,210,682,Conductor,41,15.51,13170.29,405.22,4,2023,921
P344,Planning,Gujarat,West,Plain,765kV,AIS,210,682,Insulator,37,15.59,14544.25,245.79,4,2023,718
P344,Planning,Gujarat,West,Plain,765kV,AIS,210,682,Steel,39,19.47,14961.92,704.99,4,2023,1791
P344,Planning,Gujarat,West,Plain,765kV,AIS,210,682,Cement,30,15.98,13649.83,1527.24,4,2023,3381
P344,Planning,Gujarat,West,Plain,765kV,AIS,210,682,Transformer,25,16.99,13605.09,10.67,4,2023,21
P344,Planning,Gujarat,West,Plain,765kV,AIS,210,682,Conductor,30,13.96,12785.97,447.79,5,2023,826
P344,Planning,Gujarat,West,Plain,765kV,AIS,210,682,Insulator,55,13.81,14032.78,325.8,5,2023,756
P344,Planning,Gujarat,West,Plain,765kV,AIS,210,682,Steel,53,14.42,15787.2,723.86,5,2023,1999
P344,Planning,Gujarat,West,Plain,765kV,AIS,210,682,Cement,31,20.36,11007.53,1289.62,5,2023,2841
P344,Planning,Gujarat,West,Plain,765kV,AIS,210,682,Transformer,33,12.33,13282.51,11.79,5,2023,21
P344,Planning,Gujarat,West,Plain,765kV,AIS,210,682,Conductor,27,20.92,12022.21,383.57,6,2023,884
P344,Planning,Gujarat,West,Plain,765kV,AIS,210,682,Insulator,54,19.83,11948.68,244.73,6,2023,688
P344,Planning,Gujarat,West,Plain,765kV,AIS,210,682,Steel,52,12.9,13781.21,959.03,6,2023,1820
P344,Planning,Gujarat,West,Plain,765kV,AIS,210,682,Cement,38,19.33,11222.02,1715.92,6,2023,3581
P344,Planning,Gujarat,West,Plain,765kV,AIS,210,682,Transformer,41,14.23,11011.59,8.55,6,2023,22
P344,Planning,Gujarat,West,Plain,765kV,AIS,210,682,Conductor,21,21.47,14178.38,406.51,7,2023,754
P344,Planning,Gujarat,West,Plain,765kV,AIS,210,682,Insulator,41,16.39,12389.27,315.09,7,2023,631
P344,Planning,Gujarat,West,Plain,765kV,AIS,210,682,Steel,59,13.39,13305.26,853.7,7,2023,1813
P344,Planning,Gujarat,West,Plain,765kV,AIS,210,682,Cement,44,21.28,14460.65,1325.62,7,2023,3183
P344,Planning,Gujarat,West,Plain,765kV,AIS,210,682,Transformer,21,20.18,16067.71,11.89,7,2023,20
P344,Planning,Gujarat,West,Plain,765kV,AIS,210,682,Conductor,56,14.11,12212.24,341.92,8,2023,841
P344,Planning,Gujarat,West,Plain,765kV,AIS,210,682,Insulator,47,19.53,15218.91,279.99,8,2023,646
P344,Planning,Gujarat,West,Plain,765kV,AIS,210,682,Steel,46,15.81,12675.37,794.04,8,2023,1621
P344,Planning,Gujarat,West,Plain,765kV,AIS,210,682,Cement,49,14.64,16517.87,1656.57,8,2023,3069
P344,Planning,Gujarat,West,Plain,765kV,AIS,210,682,Transformer,28,12.15,12958.22,10.1,8,2023,18
P344,Planning,Gujarat,West,Plain,765kV,AIS,210,682,Conductor,45,16.59,12860.55,445.05,9,2023,838
P344,Planning,Gujarat,West,Plain,765kV,AIS,210,682,Insulator,34,16.34,11494.49,327.28,9,2023,564
P344,Planning,Gujarat,West,Plain,765kV,AIS,210,682,Steel,43,12.92,14227.01,764.48,9,2023,1700
P344,Planning,Gujarat,West,Plain,765kV,AIS,210,682,Cement,38,13.09,12231.16,1424.6,9,2023,2852
P344,Planning,Gujarat,West,Plain,765kV,AIS,210,682,Transformer,31,21.2,14530.68,9.69,9,2023,18
P344,Planning,Gujarat,West,Plain,765kV,AIS,210,682,Conductor,39,20.17,14908.62,361.45,10,2023,845
P344,Planning,Gujarat,West,Plain,765kV,AIS,210,682,Insulator,15,18.8,12740.95,283.55,10,2023,532
P344,Planning,Gujarat,West,Plain,765kV,AIS,210,682,Steel,55,14.4,14462.93,678.63,10,2023,1792
P344,Planning,Gujarat,West,Plain,765kV,AIS,210,682,Cement,33,18.54,11443.16,1583.12,10,2023,3080
P344,Planning,Gujarat,West,Plain,765kV,AIS,210,682,Transformer,36,20.84,11633.03,10.46,10,2023,21
P344,Planning,Gujarat,West,Plain,765kV,AIS,210,682,Conductor,58,19.84,12482.56,431.0,11,2023,956
P344,Planning,Gujarat,West,Plain,765kV,AIS,210,682,Insulator,57,19.79,13455.37,265.4,11,2023,646
P344,Planning,Gujarat,West,Plain,765kV,AIS,210,682,Steel,23,13.21,16580.32,759.85,11,2023,1573
P344,Planning,Gujarat,West,Plain,765kV,AIS,210,682,Cement,35,12.44,15568.11,1381.74,11,2023,3027
P344,Planning,Gujarat,West,Plain,765kV,AIS,210,682,Transformer,25,12.52,16319.09,11.94,11,2023,18
P344,Planning,Gujarat,West,Plain,765kV,AIS,210,682,Conductor,27,18.66,13433.48,411.72,12,2023,894
P344,Planning,Gujarat,West,Plain,765kV,AIS,210,682,Insulator,56,21.45,16473.96,332.51,12,2023,693
P344,Planning,Gujarat,West,Plain,765kV,AIS,210,682,Steel,18,21.03,15734.64,932.79,12,2023,1746
P344,Planning,Gujarat,West,Plain,765kV,AIS,210,682,Cement,25,13.63,12000.43,1550.38,12,2023,3153
P344,Planning,Gujarat,West,Plain,765kV,AIS,210,682,Transformer,57,17.24,13069.49,9.15,12,2023,24
P344,Execution,Gujarat,West,Plain,765kV,AIS,210,682,Conductor,50,16.32,15153.04,372.5,1,2024,1717
P344,Execution,Gujarat,West,Plain,765kV,AIS,210,682,Insulator,42,18.16,10752.14,248.69,1,2024,1083
P344,Execution,Gujarat,West,Plain,765kV,AIS,210,682,Steel,28,13.34,10538.12,928.45,1,2024,2863
P344,Execution,Gujarat,West,Plain,765kV,AIS,210,682,Cement,46,18.8,14995.03,1518.87,1,2024,5890
P344,Execution,Gujarat,West,Plain,765kV,AIS,210,682,Transformer,48,18.72,16690.37,8.79,1,2024,39
P344,Execution,Gujarat,West,Plain,765kV,AIS,210,682,Conductor,35,19.46,15845.56,420.57,2,2024,1468
P344,Execution,Gujarat,West,Plain,765kV,AIS,210,682,Insulator,53,18.23,13878.49,288.9,2,2024,1301
P344,Execution,Gujarat,West,Plain,765kV,AIS,210,682,Steel,39,21.59,16724.8,923.87,2,2024,3061
P344,Execution,Gujarat,West,Plain,765kV,AIS,210,682,Cement,53,13.87,16412.84,1577.73,2,2024,6737
P344,Execution,Gujarat,West,Plain,765kV,AIS,210,682,Transformer,26,20.38,12727.12,9.09,2,2024,34
P344,Execution,Gujarat,West,Plain,765kV,AIS,210,682,Conductor,26,18.44,10957.91,372.4,3,2024,1606
P344,Execution,Gujarat,West,Plain,765kV,AIS,210,682,Insulator,45,13.26,14835.95,295.05,3,2024,1324
P344,Execution,Gujarat,West,Plain,765kV,AIS,210,682,Steel,53,16.77,12595.0,873.47,3,2024,3313
P344,Execution,Gujarat,West,Plain,765kV,AIS,210,682,Cement,57,19.81,14955.31,1791.54,3,2024,6344
P344,Execution,Gujarat,West,Plain,765kV,AIS,210,682,Transformer,27,15.65,12446.63,9.03,3,2024,36
P344,Execution,Gujarat,West,Plain,765kV,AIS,210,682,Conductor,33,13.26,13841.6,383.76,4,2024,1507
P344,Execution,Gujarat,West,Plain,765kV,AIS,210,682,Insulator,44,20.01,13737.38,257.7,4,2024,1238
P344,Execution,Gujarat,West,Plain,765kV,AIS,210,682,Steel,53,18.46,12442.38,802.28,4,2024,2961
P344,Execution,Gujarat,West,Plain,765kV,AIS,210,682,Cement,46,17.25,13125.7,1452.34,4,2024,6530
P344,Execution,Gujarat,West,Plain,765kV,AIS,210,682,Transformer,28,17.0,13725.36,10.39,4,2024,36
P344,Execution,Gujarat,West,Plain,765kV,AIS,210,682,Conductor,25,13.86,16506.12,405.88,5,2024,1472
P344,Execution,Gujarat,West,Plain,765kV,AIS,210,682,Insulator,58,13.48,16107.09,253.41,5,2024,1344
P344,Execution,Gujarat,West,Plain,765kV,AIS,210,682,Steel,28,19.22,11841.99,737.07,5,2024,2717
P344,Execution,Gujarat,West,Plain,765kV,AIS,210,682,Cement,22,16.29,11027.5,1233.05,5,2024,5137
P344,Execution,Gujarat,West,Plain,765kV,AIS,210,682,Transformer,22,13.54,11926.12,8.66,5,2024,32
P344,Execution,Gujarat,West,Plain,765kV,AIS,210,682,Conductor,51,13.07,14847.08,382.53,6,2024,1507
P344,Execution,Gujarat,West,Plain,765kV,AIS,210,682,Insulator,18,19.93,12377.17,348.88,6,2024,969
P344,Execution,Gujarat,West,Plain,765kV,AIS,210,682,Steel,50,18.78,15841.25,768.3,6,2024,3112
P344,Execution,Gujarat,West,Plain,765kV,AIS,210,682,Cement,16,19.86,11092.02,1472.14,6,2024,5072
P344,Execution,Gujarat,West,Plain,765kV,AIS,210,682,Transformer,43,15.18,16410.55,8.06,6,2024,36
P344,Execution,Gujarat,West,Plain,765kV,AIS,210,682,Conductor,29,17.21,11228.52,428.99,7,2024,1288
P344,Execution,Gujarat,West,Plain,765kV,AIS,210,682,Insulator,30,18.41,14399.31,258.08,7,2024,950
P344,Execution,Gujarat,West,Plain,765kV,AIS,210,682,Steel,17,20.5,13814.45,926.38,7,2024,2665
P344,Execution,Gujarat,West,Plain,765kV,AIS,210,682,Cement,55,12.59,12539.19,1260.02,7,2024,5727
P344,Execution,Gujarat,West,Plain,765kV,AIS,210,682,Transformer,45,15.64,11002.73,9.71,7,2024,31
P344,Execution,Gujarat,West,Plain,765kV,AIS,210,682,Conductor,16,19.28,11102.63,361.69,8,2024,1218
P344,Execution,Gujarat,West,Plain,765kV,AIS,210,682,Insulator,37,21.58,10820.74,301.14,8,2024,936
P344,Execution,Gujarat,West,Plain,765kV,AIS,210,682,Steel,23,21.87,16093.72,827.96,8,2024,2493
P344,Execution,Gujarat,West,Plain,765kV,AIS,210,682,Cement,29,16.75,10753.71,1522.55,8,2024,4667
P344,Execution,Gujarat,West,Plain,765kV,AIS,210,682,Transformer,45,15.01,14443.16,8.74,8,2024,32
P344,Execution,Gujarat,West,Plain,765kV,AIS,210,682,Conductor,15,16.08,13056.61,462.37,9,2024,1156
P344,Execution,Gujarat,West,Plain,765kV,AIS,210,682,Insulator,28,15.24,13502.27,325.51,9,2024,959
P344,Execution,Gujarat,West,Plain,765kV,AIS,210,682,Steel,42,21.09,14331.62,759.69,9,2024,2781
P344,Execution,Gujarat,West,Plain,765kV,AIS,210,682,Cement,36,16.93,16560.37,1650.95,9,2024,4754
P344,Execution,Gujarat,West,Plain,765kV,AIS,210,682,Transformer,30,14.18,13311.16,11.52,9,2024,34
P344,Execution,Gujarat,West,Plain,765kV,AIS,210,682,Conductor,58,15.44,14946.35,441.38,10,2024,1527
P344,Execution,Gujarat,West,Plain,765kV,AIS,210,682,Insulator,25,19.03,12754.59,301.26,10,2024,943
P344,Execution,Gujarat,West,Plain,765kV,AIS,210,682,Steel,18,17.84,15655.39,721.09,10,2024,2313
P344,Execution,Gujarat,West,Plain,765kV,AIS,210,682,Cement,34,21.92,13915.0,1452.28,10,2024,5047
P344,Execution,Gujarat,West,Plain,765kV,AIS,210,682,Transformer,19,17.91,13782.84,11.35,10,2024,29
P344,Execution,Gujarat,West,Plain,765kV,AIS,210,682,Conductor,43,19.28,12061.63,449.77,11,2024,1303
P344,Execution,Gujarat,West,Plain,765kV,AIS,210,682,Insulator,40,16.46,12628.57,310.81,11,2024,945
P344,Execution,Gujarat,West,Plain,765kV,AIS,210,682,Steel,59,16.0,16368.57,817.69,11,2024,3061
P344,Execution,Gujarat,West,Plain,765kV,AIS,210,682,Cement,15,19.11,15340.03,1717.48,11,2024,4211
P344,Execution,Gujarat,West,Plain,765kV,AIS,210,682,Transformer,19,19.44,11702.1,8.67,11,2024,31
P344,Execution,Gujarat,West,Plain,765kV,AIS,210,682,Conductor,20,13.25,16135.64,364.78,12,2024,1345
P344,Execution,Gujarat,West,Plain,765kV,AIS,210,682,Insulator,17,19.17,14743.25,334.61,12,2024,949
P344,Execution,Gujarat,West,Plain,765kV,AIS,210,682,Steel,56,21.75,13375.21,871.22,12,2024,3023
P344,Execution,Gujarat,West,Plain,765kV,AIS,210,682,Cement,49,21.74,13806.68,1532.49,12,2024,5494
P344,Execution,Gujarat,West,Plain,765kV,AIS,210,682,Transformer,26,16.26,13604.88,9.29,12,2024,32
P344,Planning,Gujarat,West,Plain,765kV,AIS,210,682,Conductor,42,20.25,12315.89,432.63,1,2025,887
P344,Planning,Gujarat,West,Plain,765kV,AIS,210,682,Insulator,49,15.41,15479.17,318.06,1,2025,702
P344,Planning,Gujarat,West,Plain,765kV,AIS,210,682,Steel,48,19.78,16286.87,664.43,1,2025,1963
P344,Planning,Gujarat,West,Plain,765kV,AIS,210,682,Cement,54,20.07,11782.81,1283.91,1,2025,3710
P344,Planning,Gujarat,West,Plain,765kV,AIS,210,682,Transformer,22,17.39,13124.63,8.57,1,2025,22
P344,Commissioning,Gujarat,West,Plain,765kV,AIS,210,682,Conductor,54,20.88,13546.91,424.54,2,2025,1045
P344,Commissioning,Gujarat,West,Plain,765kV,AIS,210,682,Insulator,35,12.31,13074.03,266.0,2,2025,805
P344,Commissioning,Gujarat,West,Plain,765kV,AIS,210,682,Steel,24,18.93,15284.17,724.84,2,2025,1988
P344,Commissioning,Gujarat,West,Plain,765kV,AIS,210,682,Cement,54,20.64,15290.37,1423.11,2,2025,4193
P344,Commissioning,Gujarat,West,Plain,765kV,AIS,210,682,Transformer,30,12.7,16710.45,10.74,2,2025,25
P344,Execution,Gujarat,West,Plain,765kV,AIS,210,682,Conductor,38,20.98,14217.17,415.62,3,2025,1647
P344,Execution,Gujarat,West,Plain,765kV,AIS,210,682,Insulator,40,21.41,11381.94,269.52,3,2025,1242
P344,Execution,Gujarat,West,Plain,765kV,AIS,210,682,Steel,30,21.03,11231.83,843.27,3,2025,3138
P344,Execution,Gujarat,West,Plain,765kV,AIS,210,682,Cement,29,21.63,11562.31,1709.36,3,2025,5716
P344,Execution,Gujarat,West,Plain,765kV,AIS,210,682,Transformer,52,12.3,15775.03,9.24,3,2025,42
P344,Commissioning,Gujarat,West,Plain,765kV,AIS,210,682,Conductor,49,15.94,16530.89,421.3,4,2025,1140
P344,Commissioning,Gujarat,West,Plain,765kV,AIS,210,682,Insulator,17,16.8,16052.15,280.38,4,2025,691
P344,Commissioning,Gujarat,West,Plain,765kV,AIS,210,682,Steel,26,17.7,11014.95,953.57,4,2025,1932
P344,Commissioning,Gujarat,West,Plain,765kV,AIS,210,682,Cement,45,14.38,12685.4,1708.15,4,2025,3786
P344,Commissioning,Gujarat,West,Plain,765kV,AIS,210,682,Transformer,49,13.45,10996.11,8.03,4,2025,29
P344,Commissioning,Gujarat,West,Plain,765kV,AIS,210,682,Conductor,50,19.2,13035.93,333.9,5,2025,1023
P344,Commissioning,Gujarat,West,Plain,765kV,AIS,210,682,Insulator,28,12.83,13349.48,248.63,5,2025,690
P344,Commissioning,Gujarat,West,Plain,765kV,AIS,210,682,Steel,24,20.41,10948.35,928.93,5,2025,2039
P344,Commissioning,Gujarat,West,Plain,765kV,AIS,210,682,Cement,55,16.94,12951.79,1722.04,5,2025,3914
P344,Commissioning,Gujarat,West,Plain,765kV,AIS,210,682,Transformer,55,14.0,15041.18,11.94,5,2025,26
P344,Execution,Gujarat,West,Plain,765kV,AIS,210,682,Conductor,54,20.05,16236.14,416.4,6,2025,1442
P344,Execution,Gujarat,West,Plain,765kV,AIS,210,682,Insulator,55,20.06,14767.78,354.89,6,2025,1076
P344,Execution,Gujarat,West,Plain,765kV,AIS,210,682,Steel,39,18.31,12677.51,808.29,6,2025,2899
P344,Execution,Gujarat,West,Plain,765kV,AIS,210,682,Cement,44,12.14,11089.15,1285.52,6,2025,5521
P344,Execution,Gujarat,West,Plain,765kV,AIS,210,682,Transformer,27,15.75,11313.29,11.79,6,2025,33
P344,Commissioning,Gujarat,West,Plain,765kV,AIS,210,682,Conductor,49,21.07,14345.4,425.45,7,2025,1015
P344,Commissioning,Gujarat,West,Plain,765kV,AIS,210,682,Insulator,55,18.05,14702.08,244.89,7,2025,693
P344,Commissioning,Gujarat,West,Plain,765kV,AIS,210,682,Steel,16,17.38,14858.16,939.02,7,2025,1612
P344,Commissioning,Gujarat,West,Plain,765kV,AIS,210,682,Cement,38,18.54,11485.06,1650.64,7,2025,3491
P344,Commissioning,Gujarat,West,Plain,765kV,AIS,210,682,Transformer,41,17.48,11863.68,11.02,7,2025,22
P344,Commissioning,Gujarat,West,Plain,765kV,AIS,210,682,Conductor,20,18.73,14162.28,384.63,8,2025,824
P344,Commissioning,Gujarat,West,Plain,765kV,AIS,210,682,Insulator,52,15.18,12022.38,290.95,8,2025,714
P344,Commissioning,Gujarat,West,Plain,765kV,AIS,210,682,Steel,44,21.2,16658.71,761.59,8,2025,1810
P344,Commissioning,Gujarat,West,Plain,765kV,AIS,210,682,Cement,47,20.72,13097.57,1762.92,8,2025,3516
P344,Commissioning,Gujarat,West,Plain,765kV,AIS,210,682,Transformer,29,12.59,13942.48,10.54,8,2025,21
P344,Commissioning,Gujarat,West,Plain,765kV,AIS,210,682,Conductor,25,20.52,13427.52,387.79,9,2025,868
P344,Commissioning,Gujarat,West,Plain,765kV,AIS,210,682,Insulator,19,15.67,15467.67,338.47,9,2025,572
P344,Commissioning,Gujarat,West,Plain,765kV,AIS,210,682,Steel,33,21.56,15120.37,927.83,9,2025,1810
P344,Commissioning,Gujarat,West,Plain,765kV,AIS,210,682,Cement,57,20.29,11629.84,1584.01,9,2025,3712
P344,Commissioning,Gujarat,West,Plain,765kV,AIS,210,682,Transformer,30,18.98,14422.53,10.67,9,2025,20
P344,Commissioning,Gujarat,West,Plain,765kV,AIS,210,682,Conductor,47,15.7,12081.52,466.35,10,2025,919
P344,Commissioning,Gujarat,West,Plain,765kV,AIS,210,682,Insulator,16,14.13,15871.61,325.53,10,2025,639
P344,Commissioning,Gujarat,West,Plain,765kV,AIS,210,682,Steel,34,15.24,12138.93,733.03,10,2025,1856
P344,Commissioning,Gujarat,West,Plain,765kV,AIS,210,682,Cement,18,16.15,12999.63,1733.42,10,2025,3072
P344,Commissioning,Gujarat,West,Plain,765kV,AIS,210,682,Transformer,43,19.21,11150.65,8.85,10,2025,22
P344,Execution,Gujarat,West,Plain,765kV,AIS,210,682,Conductor,55,14.68,10725.36,460.56,11,2025,1215
P344,Execution,Gujarat,West,Plain,765kV,AIS,210,682,Insulator,18,21.27,13422.37,252.53,11,2025,911
P344,Execution,Gujarat,West,Plain,765kV,AIS,210,682,Steel,27,16.33,15304.53,690.03,11,2025,2507
P344,Execution,Gujarat,West,Plain,765kV,AIS,210,682,Cement,25,12.41,15720.12,1721.75,11,2025,4492
P344,Execution,Gujarat,West,Plain,765kV,AIS,210,682,Transformer,39,18.28,12579.07,9.39,11,2025,34
P344,Commissioning,Gujarat,West,Plain,765kV,AIS,210,682,Conductor,24,17.39,13589.78,401.09,12,2025,954
P344,Commissioning,Gujarat,West,Plain,765kV,AIS,210,682,Insulator,20,17.23,14315.65,279.05,12,2025,712
P344,Commissioning,Gujarat,West,Plain,765kV,AIS,210,682,Steel,23,18.69,14741.24,744.06,12,2025,1797
P344,Commissioning,Gujarat,West,Plain,765kV,AIS,210,682,Cement,54,17.89,14879.07,1550.68,12,2025,3834
P344,Commissioning,Gujarat,West,Plain,765kV,AIS,210,682,Transformer,18,18.59,13299.44,11.67,12,2025,24
P345,Planning,Maharashtra,West,Coastal,765kV,AIS,101,976,Conductor,55,18.97,7347.56,366.77,1,2023,680
P345,Planning,Maharashtra,West,Coastal,765kV,AIS,101,976,Insulator,41,14.59,9459.45,309.36,1,2023,547
P345,Planning,Maharashtra,West,Coastal,765kV,AIS,101,976,Steel,26,15.25,8881.01,690.67,1,2023,1230
P345,Planning,Maharashtra,West,Coastal,765kV,AIS,101,976,Cement,46,14.69,8355.48,1528.91,1,2023,2568
P345,Planning,Maharashtra,West,Coastal,765kV,AIS,101,976,Transformer,24,20.78,7939.91,10.28,1,2023,14
P345,Planning,Maharashtra,West,Coastal,765kV,AIS,101,976,Conductor,40,17.82,6502.31,422.17,2,2023,723
P345,Planning,Maharashtra,West,Coastal,765kV,AIS,101,976,Insulator,41,19.91,8417.22,285.09,2,2023,479
P345,Planning,Maharashtra,West,Coastal,765kV,AIS,101,976,Steel,15,16.78,9497.99,889.67,2,2023,1149
P345,Planning,Maharashtra,West,Coastal,765kV,AIS,101,976,Cement,29,20.48,6720.09,1557.22,2,2023,2495
P345,Planning,Maharashtra,West,Coastal,765kV,AIS,101,976,Transformer,23,19.23,9622.79,9.58,2,2023,14
P345,Planning,Maharashtra,West,Coastal,765kV,AIS,101,976,Conductor,21,12.11,9183.69,425.91,3,2023,572
P345,Planning,Maharashtra,West,Coastal,765kV,AIS,101,976,Insulator,35,15.87,9263.78,252.43,3,2023,482
P345,Planning,Maharashtra,West,Coastal,765kV,AIS,101,976,Steel,33,14.75,6796.65,877.45,3,2023,1322
P345,Planning,Maharashtra,West,Coastal,765kV,AIS,101,976,Cement,34,17.65,6334.76,1613.35,3,2023,2307
P345,Planning,Maharashtra,West,Coastal,765kV,AIS,101,976,Transformer,56,18.06,7912.0,9.17,3,2023,15
P345,Planning,Maharashtra,West,Coastal,765kV,AIS,101,976,Conductor,32,18.78,6587.51,374.98,4,2023,566
